elapsed_sec,angle_deg,flex_raw_adc,current_mA
11.053991079330444,59.0,700.0,102.77
11.077795028686523,68.0,700.0,92.46
11.09609580039978,77.0,700.0,89.91
11.116250038146973,86.0,700.0,65.54
11.132590055465698,96.0,700.0,232.05
11.154927015304565,105.0,700.0,196.79
11.1924569606781,114.0,700.0,261.83
11.193114995956421,122.0,700.0,227.68
11.212273120880127,130.0,700.0,198.75
11.241104125976562,136.0,700.0,49.73
11.261552095413208,141.0,701.0,243.26
11.297441959381104,145.0,700.0,293.79
11.297455072402954,148.0,699.0,0.71
11.312382936477661,149.0,700.0,0.62
11.33338475227356,149.0,700.0,3.35
11.354397773742676,147.0,710.0,32.23
11.379881858825684,144.0,700.0,4.24
11.396902084350586,140.0,700.0,0.71
11.412428855895996,134.0,700.0,0.49
11.43264102935791,127.0,700.0,0.62
11.454915046691895,120.0,700.0,4.91
11.505714178085327,111.0,700.0,220.85
11.505725145339966,102.0,700.0,279.06
11.514463901519775,93.0,700.0,247.54
11.534474849700928,83.0,700.0,276.34
11.555069923400879,74.0,702.0,243.26
11.572355031967163,65.0,702.0,232.59
11.60810399055481,57.0,694.0,201.83
11.612777948379517,49.0,700.0,205.36
11.633400917053223,43.0,697.0,229.96
11.655052900314331,38.0,700.0,187.23
11.673929929733276,34.0,700.0,0.49
11.714076042175293,31.0,700.0,7.54
11.714263916015625,30.0,700.0,205.67
11.73678994178772,30.0,703.0,0.71
11.754678964614868,32.0,700.0,0.71
11.773885011672974,35.0,701.0,3.12
11.793363094329834,39.0,705.0,0.49
11.81490182876587,45.0,699.0,14.11
11.833970069885254,52.0,700.0,311.25
11.855781078338623,59.0,700.0,444.51
11.873193979263306,68.0,697.0,371.12
11.895936012268066,77.0,700.0,84.78
11.915191888809204,86.0,700.0,17.86
11.936375856399536,96.0,700.0,274.55
11.954835176467896,105.0,697.0,183.71
11.973294019699097,114.0,699.0,113.21
12.009634971618652,122.0,700.0,243.71
12.04665207862854,130.0,700.0,180.85
12.055290937423706,136.0,701.0,59.15
12.0552978515625,141.0,700.0,7.77
12.07252812385559,145.0,699.0,197.9
